"","stop_id","Main_Street_or_Station","Cross_Street","Stop_Lat","Stop_Lon","Routes_Final","Direction_Final"
"2547","159084","JONESBORO RD SE","2980",33.673525,-84.371444,"55","NB/EB"
"2548","159123","CLEVELAND AVE SE","365",33.680621,-84.378063,"78","SB/WB"
"2549","159124","CLEVELAND AVE SE","FAIRLANE DR SE",33.68074,-84.380775,"78","SB/WB"
"2550","159126","CLEVELAND AVE SE","ALTAVIEW DR SE",33.68079,-84.382179,"78","SB/WB"
"2551","159128","CLEVELAND AVE SE","BROWNS MILL RD SE",33.681074,-84.384732,"78","SB/WB"
"2552","159160","PORSCHE AVE","TRADEPORT BLVD",33.65053,-84.39348,"193","SB/WB"
"2553","159246","HUTCHENS RD SE","JONESBORO RD SE",33.671716,-84.371704,"55","SB/WB"
"2554","159250","HUTCHENS RD SE","565",33.67015,-84.370389,"55","SB/WB"
"2555","159252","HUTCHENS RD SE","KING SMITH RD SE",33.669489,-84.367749,"55","SB/WB"
"2556","159254","HUTCHENS RD SE","DONNEBROOK LN SE",33.668487,-84.366782,"55","SB/WB"
"2557","159272","JONESBORO RD SE","SPRINGSIDE DR SE",33.676739,-84.369991,"55","SB/WB"
"2558","159274","JONESBORO RD SE","SPRINGSIDE DR",33.675201,-84.370819,"55","SB/WB"
"2559","159276","JONESBORO RD SE","2961",33.673595,-84.371674,"55","SB/WB"
"2560","159282","CLEVELAND AVE SE","BROWNS MILL RD SE",33.680994,-84.384482,"78, 178","NB/EB, SB/WB"
"2561","159296","CLEVELAND AVE","JONESBORO RD",33.680822,-84.368114,"78, 78","SB/WB, NB/EB"
"2562","159302","CLEVELAND AVE SW","MACON DR SW",33.68116,-84.388657,"78","SB/WB"
"2563","159308","CLEVELAND AVE SW","STEELE AVE SW",33.681058,-84.396581,"78","NB/EB"
"2564","159309","CLEVELAND AVE SW","OLD HAPEVILLE RD SW",33.68103,-84.39401,"78","NB/EB"
"2565","159314","CLEVELAND AVE SW","MACON DR SW",33.681027,-84.389141,"78","NB/EB"
"2566","159334","ZIP INDUSTRIAL BLVD","SOUTHSIDE INDU",33.653275,-84.389267,"178","SB/WB"
"2567","159336","ZIP INDUSTRIAL BLVD SE","3720",33.654934,-84.389046,"178","SB/WB"
"2568","159338","ZIP INDUSTRIAL BLVD SE","3600",33.656818,-84.385529,"178","SB/WB"
"2569","159340","ZIP INDUSTRIAL BLVD SE","3550",33.658184,-84.383408,"178","SB/WB"
"2570","159342","ZIP INDUSTRIAL BLVD SE","BROWNS MILL",33.660477,-84.384552,"178","SB/WB"
"2571","159344","HAMILTON BLVD","3400",33.663052,-84.385826,"178, 178","NB/EB, SB/WB"
"2572","159382","ZIP INDUSTRIAL BLVD","3675",33.656252,-84.386809,"178","SB/WB"
"2573","159384","OLD HAPEVILLE RD","CLEVELAND AVE",33.679839,-84.393117,"178","NB/EB"
"2574","159390","BROWNS MILL RD","OAK DR",33.667433,-84.380236,"178","SB/WB"
"2575","159392","CLEVELAND AVE SE","445",33.680699,-84.375078,"78","SB/WB"
"2576","159410","HUTCHENS RD","KATOMARICK DR",33.667995,-84.363991,"55","SB/WB"
"2577","164002","CENTRE PKWY","1800",33.651716,-84.513334,"84, 84","NB/EB, SB/WB"
"2578","164008","OLD FAIRBURN RD","SOMERSET TRL",33.663447,-84.527261,"66","NB/EB"
"2579","164010","FAIRBURN RD","LANDING SOUTH DR",33.664308,-84.520998,"66","NB/EB"
"2580","164014","FAIRBURN RD SW","WELCOME ALL RD",33.664104,-84.523453,"66","SB/WB"
"2581","164016","FAIRBURN RD SW","LANDINGS NORTH DR",33.664658,-84.520304,"66","SB/WB"
"2582","164024","FAIRBURN RD","WELCOME ALL RD",33.663878,-84.522885,"66","NB/EB"
"2583","164028","FAIRBURN RD","STEPHANIE DR",33.674027,-84.514236,"66","NB/EB"
"2584","164030","N CAMP CREEK PKY","FAIRBURN RD",33.67524,-84.514442,"66","NB/EB"
"2585","164032","OLD FAIRBURN RD","SOMERSET TRL",33.663644,-84.527284,"66","SB/WB"
"2586","164034","OLD FAIRBURN RD","CAMP CREEK PKY",33.65951,-84.52981,"66","SB/WB"
"2587","164038","FAIRBURN RD SW","REDWINE PKY SW",33.66787,-84.516088,"66","SB/WB"
"2588","164042","FAIRBURN RD SW","REDWINE PKY SW",33.667808,-84.515946,"66","NB/EB"
"2589","165002","STONE RD","PENNY LN",33.666025,-84.467467,"84","SB/WB"
"2590","165004","STONE RD","2414",33.666032,-84.4689,"84","SB/WB"
"2591","165006","STONE RD","PEBBLE DR",33.666073,-84.470375,"84","SB/WB"
"2592","165008","STONE RD","DODSON DR CONNECTOR",33.666069,-84.472496,"84","SB/WB"
"2593","165010","STONE RD","DODSON DR",33.666077,-84.474579,"84","SB/WB"
"2594","165014","MT OLIVE RD","STONE RD",33.665657,-84.477913,"84","SB/WB"
"2595","165016","MT OLIVE RD","RUGBY AVE",33.664033,-84.477616,"84","SB/WB"
"2596","165017","MT OLIVE RD","DRESDEN TRL",33.661453,-84.477788,"84","SB/WB"
"2597","165018","MT OLIVE RD","WASHINGTON RD",33.659805,-84.478027,"84","SB/WB"
"2598","165032","N DESERT DR","3540",33.65734,-84.49491,"82","NB/EB"
"2599","165034","N DESERT DR","3600",33.6572,-84.49467,"82","SB/WB"
"2600","165038","WASHINGTON RD","LAKEMONT DR",33.651052,-84.489408,"82, 84, 181","SB/WB, SB/WB, SB/WB"
"2601","165044","WASHINGTON RD","CANDLEWOOD DR",33.643853,-84.489167,"84, 181","SB/WB, SB/WB"
"2602","165046","WASHINGTON RD","CHESTNUT DR",33.641339,-84.490828,"84, 181","SB/WB, SB/WB"
"2603","165048","WASHINGTON RD","CARMEL DR",33.6402,-84.491155,"84, 181","NB/EB, NB/EB"
"2604","165050","WASHINGTON RD","CHESTNUT DR",33.641728,-84.490543,"84, 181","NB/EB, NB/EB"
"2605","165052","WASHINGTON RD","JANICE DR",33.644558,-84.489236,"84, 181","NB/EB, NB/EB"
"2606","165055","DESERT DR","3112",33.651455,-84.491228,"82","SB/WB"
"2607","165056","WASHINGTON RD","LAKEMONT DR",33.650967,-84.489267,"82, 84, 181","NB/EB, NB/EB, NB/EB"
"2608","165057","DESERT DR","3140",33.651918,-84.492662,"82","SB/WB"
"2609","165061","DESERT DR","KENELWORTH DR",33.653528,-84.493523,"82","SB/WB"
"2610","165075","DESERT DR","KENELWORTH DR",33.65375,-84.493647,"82","NB/EB"
"2611","165078","N DESERT DR","CAMP CREEK PKY",33.65513,-84.492864,"82","SB/WB"
"2612","165079","DESERT DR","3148",33.652016,-84.493064,"82","NB/EB"
"2613","165080","N COMMERCE DR","CENTER PKWY",33.652448,-84.503184,"66","NB/EB"
"2614","165081","DESERT DR","3112",33.651374,-84.491358,"82","NB/EB"
"2615","165084","REDWINE RD","CREST RIDGE DR",33.66109,-84.50135,"82","SB/WB"
"2616","165086","REDWINE RD","CREST RIDGE DR",33.660929,-84.501499,"82","NB/EB"
"2617","165092","REDWINE RD","N DESERT DR",33.66066,-84.49545,"82","NB/EB"
"2618","165117","WASHINGTON RD","EAST POINT ST",33.675587,-84.442505,"84, 181","SB/WB, SB/WB"
"2619","165128","N COMMERCE DR","MARKETPLACE BLVD",33.657621,-84.504173,"66, 66","NB/EB, SB/WB"
"2620","165130","REDWINE RD","N DESERT DR",33.66075,-84.49645,"82","SB/WB"
"2621","166014","VIRGINIA AVE","HEMPHILL ST",33.659698,-84.449887,"172","NB/EB"
"2622","166042","MAIN ST","JOHN WESLEY AVE",33.650979,-84.449623,"93, 172","SB/WB, NB/EB"
"2623","166044","VIRGINIA AVE","VICTORIA ST",33.659668,-84.452764,"172","NB/EB"
"2624","166052","VIRGINIA AVE","HEMPHILL ST",33.65982,-84.44972,"172","SB/WB"
"2625","166058","PRINCETON AVE","COLLEGE ST",33.654656,-84.451779,"172","NB/EB"
"2626","166060","PRINCETON DR","PRINCETON AVE",33.65513,-84.45374,"172","NB/EB"
"2627","166062","PRINCETON DR","ATLANTA ST",33.656513,-84.456027,"172","NB/EB"
"2628","166064","ATLANTA ST","CANNON CT",33.657606,-84.455671,"172","NB/EB"
"2629","166066","ATLANTA ST","VIRGINIA AVE",33.659853,-84.455544,"172","NB/EB"
"2630","166067","PRINCETON DR","COX CT",33.65562,-84.45451,"172","NB/EB"
"2631","166068","VIRGINIA AVE","CONLEY ST",33.659882,-84.454111,"172","NB/EB"
"2632","166071","MAIN ST","W RUGBY AVE",33.662584,-84.446427,"93","SB/WB"
"2633","166074","MAIN ST","MERCER AVE",33.664805,-84.445605,"93","SB/WB"
"2634","166078","MAIN ST","VESTA AVE",33.667483,-84.444567,"93","SB/WB"
"2635","166086","VIRGINIA AVE","LEE ST",33.659218,-84.432808,"172","SB/WB"
"2636","166088","VIRGINIA AVE","LEE ST",33.659044,-84.433305,"172","NB/EB"
"2637","166090","VIRGINIA AVE","HARRISON RD",33.659096,-84.434663,"172","NB/EB"
"2638","166092","VIRGINIA AVE","HARRISON RD",33.659348,-84.435074,"172","SB/WB"
"2639","166094","VIRGINIA AVE","MADISON ST",33.65934,-84.43914,"172","SB/WB"
"2640","166096","VIRGINIA AVE","MADISON ST",33.659235,-84.439212,"172","NB/EB"
"2641","166098","VIRGINIA AVE","MYRTLE ST",33.659332,-84.440605,"172","SB/WB"
"2642","166100","VIRGINIA AVE","MYRTLE ST",33.659215,-84.441004,"172","NB/EB"
"2643","166102","VIRGINIA AVE","ADAMS ST",33.659351,-84.442101,"172","SB/WB"
"2644","166104","VIRGINIA AVE","ADAMS ST",33.659214,-84.442025,"172","NB/EB"
"2645","166106","VIRGINIA AVE","JACKSON ST",33.659286,-84.443489,"172","SB/WB"
"2646","166108","VIRGINIA AVE","JACKSON ST",33.659101,-84.443959,"172","NB/EB"
"2647","166110","VIRGINIA AVE","LEE ST",33.659264,-84.444969,"172","SB/WB"
"2648","166112","VIRGINIA AVE","LEE ST",33.659193,-84.445032,"172","NB/EB"
"2649","166122","MAIN ST","HAWTHORNE AVE",33.656844,-84.448579,"93","SB/WB"
"2650","166144","WASHINGTON RD","STONE RD",33.666967,-84.465511,"84, 181","SB/WB, SB/WB"
"2651","166148","WASHINGTON RD","STONE RD",33.667244,-84.465201,"84, 181","NB/EB, NB/EB"
"2652","166152","PRINCETON AVE","MAIN ST",33.654551,-84.449444,"172","SB/WB"
"2653","166154","PRINCETON AVE","COLLEGE ST",33.654567,-84.451735,"172","SB/WB"
"2654","166156","PRINCETON DR","PRINCETON AVE",33.65509,-84.45404,"172","SB/WB"
"2655","166158","PRINCETON DR","FREEMAN CT",33.656167,-84.455924,"172","SB/WB"
"2656","166160","ATLANTA ST","PRINCETON DR",33.656746,-84.456397,"172","SB/WB"
"2657","166162","ATLANTA ST","CANNON CT",33.657758,-84.455703,"172","SB/WB"
"2658","166166","VIRGINIA AVE","ATLANTA ST",33.659952,-84.455414,"172","SB/WB"
"2659","166168","VIRGINIA AVE","CONLEY ST",33.65994,-84.454,"172","SB/WB"
"2660","166174","MAIN ST","HOWELL SLADE CIR",33.660516,-84.44738,"93","NB/EB"
"2661","166178","MAIN ST","W RUGBY AVE",33.662325,-84.446666,"93","NB/EB"
"2662","166182","MAIN ST","MERCER AVE",33.664949,-84.445693,"93","NB/EB"
"2663","166186","MAIN ST","VESTA AVE",33.66769,-84.44468,"93","NB/EB"
"2664","166190","WILLINGHAM DR","ELM ST",33.668278,-84.437173,"193","SB/WB"
"2665","166192","WILLINGHAM DR","HARRISON RD",33.667404,-84.434446,"193","SB/WB"
"2666","166194","WILLINGHAM DR","HARRISON RD",33.667422,-84.434316,"193","NB/EB"
"2667","166196","WILLINGHAM DR","CHERRY ST",33.66833,-84.43707,"193","NB/EB"
"2668","166198","W POINT AVE","BEST RD",33.639587,-84.457077,"89","NB/EB"
"2669","166205","ROOSEVELT HWY","GATEWAY BLVD",33.64353,-84.45374,"82, 180, 189, 195","SB/WB, SB/WB, SB/WB, NB/EB"
"2670","166206","ROOSEVELT HWY","CONLEY ST",33.644912,-84.451563,"82, 180, 189, 195","NB/EB, NB/EB, NB/EB, SB/WB"
"2671","166207","ROOSEVELT HWY","LESLEY DR",33.640716,-84.457256,"180, 189, 195","SB/WB, SB/WB, NB/EB"
"2672","166208","ROOSEVELT HWY","GATEWAY BLVD",33.642828,-84.454247,"180, 189, 195","NB/EB, NB/EB, SB/WB"
"2673","166210","ROOSEVELT HWY","LESLEY DR",33.640503,-84.457099,"180, 189, 195","NB/EB, NB/EB, SB/WB"
"2674","166900","COLLEGE PARK STATION - SOUTH LOOP",NA,33.651267,-84.448559,"89, 89, 189, 189, 195, 195, 196, 196","NB/EB, SB/WB, NB/EB, SB/WB, SB/WB, NB/EB, NB/EB, SB/WB"
"2675","166901","COLLEGE PARK STATION - NORTH LOOP",NA,33.651937,-84.448465,"82, 82, 93, 93, 172, 172, 180, 180","NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, SB/WB, NB/EB, SB/WB"
"2676","167002","HUTCHENS RD","FORREST PARK RD",33.665885,-84.355488,"55","SB/WB"
"2677","167004","FORREST PARK RD SE","PINE FOREST DR",33.658974,-84.355572,"55","SB/WB"
"2678","167006","FORREST PARK RD SE","EISENHOWER RD SE",33.656408,-84.355742,"55","SB/WB"
"2679","167008","FORREST PARK RD SE","HENDON RD",33.654653,-84.3563,"55","SB/WB"
"2680","167010","FORREST PARK RD SE","FOREST VALLEY DR",33.651672,-84.357811,"55","SB/WB"
"2681","167012","CONLEY RD SE","900",33.650192,-84.359505,"55","SB/WB"
"2682","167016","CONLEY RD SE","JONESBORO RD SE",33.648628,-84.364136,"55","SB/WB"
"2683","167034","FORREST PARK RD","CONLEY RD",33.650337,-84.358284,"55","SB/WB"
"2684","169002","RIVER RD","WABASH LN",33.66289,-84.246096,"15","SB/WB"
"2685","169005","RIVER RD","MORTONS LANDING DR",33.661386,-84.246402,"15","SB/WB"
"2686","169026","RIVER RD","RIVER MILL LN",33.66198,-84.24609,"15","NB/EB"
"2687","169032","CLEVEMONT RD","CLEVEMONT WAY",33.652356,-84.253681,"15","NB/EB"
"2688","169041","RIVER RD","RIVERVIEW CLUB DR",33.666336,-84.245115,"15","NB/EB"
"2689","169043","RIVER RD","RIVERVIEW CLUB DR",33.666419,-84.245229,"15","SB/WB"
"2690","169046","RIVER RD","3796",33.66511,-84.245518,"15","SB/WB"
"2691","169048","RIVER RD","3796",33.665047,-84.245442,"15","NB/EB"
"2692","169056","CLEVEMONT RD","LINEVIEW DR",33.653853,-84.253564,"15","NB/EB"
"2693","171002","BULL RUN DR","LLOYD RD",33.702856,-84.284867,"74","SB/WB"
"2694","171006","BULL RUN DR","COHASSETT LN",33.702915,-84.282299,"74","SB/WB"
"2695","171008","NORGATE LN","BULL RUN DR",33.703147,-84.280734,"74","SB/WB"
"2696","171010","FLAT SHOALS RD","NORGATE LN",33.705439,-84.280863,"74","SB/WB"
"2697","175002","ROOSEVELT HWY","BEN HILL RD",33.621469,-84.50587,"180","SB/WB"
"2698","175006","ROOSEVELT HWY","DELANO RD",33.618526,-84.511246,"180","SB/WB"
"2699","175008","ROOSEVELT HWY","FELDWOOD RD",33.614059,-84.517288,"82, 180","NB/EB, SB/WB"
"2700","175010","ROOSEVELT HWY","FELDWOOD RD",33.61269,-84.52012,"82, 180","NB/EB, SB/WB"
"2701","175012","ROOSEVELT HWY","WELCOME ALL RD SW",33.611118,-84.523328,"82, 180","NB/EB, SB/WB"
"2702","175014","ROOSEVELT HWY","BEN HILL RD",33.621288,-84.505638,"180","NB/EB"
"2703","175018","ROOSEVELT HWY","DELANO RD",33.618226,-84.510975,"180","NB/EB"
"2704","175020","ROOSEVELT HWY","DELANO RD",33.61382,-84.517232,"82, 180","SB/WB, NB/EB"
"2705","175022","ROOSEVELT HWY","FELDWOOD RD",33.612418,-84.520195,"82, 180","SB/WB, NB/EB"
"2706","175024","ROOSEVELT HWY","WELCOME ALL RD",33.610588,-84.523796,"180","NB/EB"
"2707","176002","WASHINGTON RD","CARMEL DR",33.639231,-84.491564,"84, 181","SB/WB, SB/WB"
"2708","176004","WASHINGTON RD","SPANISH TRL",33.633703,-84.492322,"84, 181","SB/WB, SB/WB"
"2709","176006","WASHINGTON RD","4555",33.630875,-84.492203,"181","SB/WB"
"2710","176010","WASHINGTON RD","HATHCOCK RD",33.627314,-84.491994,"181","SB/WB"
"2711","176012","WASHINGTON RD","SPRING ST",33.624981,-84.492186,"181","SB/WB"
"2712","176014","WASHINGTON RD","ROOSEVELT HWY",33.623397,-84.492189,"181","SB/WB"
"2713","176016","ROOSEVELT HWY","3199",33.62267,-84.494208,"180, 181","SB/WB, SB/WB"
"2714","176018","ROOSEVELT HWY","MILLER RD",33.622361,-84.497492,"180, 181","SB/WB, SB/WB"
"2715","176038","ROOSEVELT HWY","3199",33.622563,-84.494608,"180, 181","NB/EB, NB/EB"
"2716","176040","WASHINGTON RD","ROOSEVELT HWY",33.623367,-84.492067,"181","NB/EB"
"2717","176042","WASHINGTON RD","SPRING ST",33.625153,-84.492058,"181","NB/EB"
"2718","176046","WASHINGTON RD","4510",33.631722,-84.492217,"181","NB/EB"
"2719","176048","WASHINGTON RD","N COMMERCE DR",33.633033,-84.492233,"84, 181","NB/EB, NB/EB"
"2720","176058","SULLIVAN RD","OLD NATIONAL HWY",33.624496,-84.473335,"89","NB/EB"
"2721","176060","SULLIVAN RD","EDISON DR",33.624393,-84.466248,"89","NB/EB"
"2722","176062","SULLIVAN RD","2301",33.624374,-84.463463,"89","NB/EB"
"2723","176064","SULLIVAN RD","EMBARCADERO LN",33.624371,-84.460197,"89","NB/EB"
"2724","176066","BEST RD","SULLIVAN RD",33.625137,-84.458008,"89","NB/EB"
"2725","176068","BEST RD","RIVERDALE RD",33.62841,-84.457863,"89","NB/EB"
"2726","176070","BEST RD","4555",33.631785,-84.457961,"89","NB/EB"
"2727","176076","BEST RD","4555",33.631946,-84.458092,"89","SB/WB"
"2728","176078","BEST RD","T OWEN SMITH BLVD",33.628357,-84.458382,"89","SB/WB"
"2729","176080","BEST RD","4736",33.627183,-84.458084,"89","SB/WB"
"2730","176082","SULLIVAN RD","2301",33.624767,-84.463326,"89","SB/WB"
"2731","176084","SULLIVAN RD","EDISON DR",33.624805,-84.465591,"89","SB/WB"
"2732","176088","OLD NATIONAL HWY","SULLIVAN RD",33.622997,-84.474663,"89, 189, 195","SB/WB, SB/WB, NB/EB"
"2733","176090","OLD NATIONAL HWY","GODBY RD",33.615688,-84.47278,"89","SB/WB"
"2734","176094","OLD NATIONAL HWY","OLD BILL COOK RD",33.613701,-84.472704,"89","SB/WB"
"2735","176096","OLD NATIONAL HWY","JOLLY RD",33.612019,-84.472305,"89","SB/WB"
"2736","176098","OLD NATIONAL HWY","JOLLY RD",33.611821,-84.471807,"89","NB/EB"
"2737","176100","OLD NATIONAL HWY","5234",33.612835,-84.472107,"89","NB/EB"
"2738","176102","OLD NATIONAL HWY","OLD BILL COOK RD",33.614372,-84.472473,"89","NB/EB"
"2739","176104","OLD NATIONAL HWY","GODBY RD",33.615986,-84.472641,"89","NB/EB"
"2740","176106","GODBY RD","OLD NATIONAL HWY",33.616274,-84.471264,"189, 195","SB/WB, NB/EB"
"2741","176108","GODBY RD","OLD NATIONAL PKY",33.616257,-84.468603,"189, 195","SB/WB, NB/EB"
"2742","176110","GODBY RD","SCOFIELD RD",33.616211,-84.46271,"195","NB/EB"
"2743","176112","SCOFIELD RD","ORLY TER",33.61232,-84.463531,"189","SB/WB"
"2744","176116","ROOSEVELT HWY","WICKERSHAM DR",33.637161,-84.461629,"180, 189, 195","SB/WB, SB/WB, NB/EB"
"2745","176120","ROOSEVELT HWY","GLOBAL GATEWAY CONN",33.631315,-84.468945,"180, 189, 195","SB/WB, SB/WB, NB/EB"
"2746","176124","ROOSEVELT HWY","HERSCHEL RD",33.62858,-84.472337,"180, 189, 195","SB/WB, SB/WB, NB/EB"
"2747","176128","ROOSEVELT HWY","GREENSPRING RD",33.625684,-84.475924,"180","SB/WB"
"2748","176132","ROOSEVELT HWY","JANICE DR",33.624041,-84.479676,"180","SB/WB"
"2749","176134","ROOSEVELT HWY","KENT RD",33.623904,-84.481098,"180","SB/WB"
"2750","176138","ROOSEVELT HWY","WHITE CITY RD",33.623694,-84.484082,"180","SB/WB"
"2751","176140","ROOSEVELT HWY","YATES RD",33.623413,-84.487001,"180","SB/WB"
"2752","176144","ROOSEVELT HWY","WASHINGTON RD",33.622978,-84.491737,"180","SB/WB"
"2753","176150","ROOSEVELT HWY","BUFFINGTON RD",33.62203,-84.501747,"180","SB/WB"
"2754","176152","OLD NATIONAL HWY","SULLIVAN RD",33.623512,-84.474121,"89, 189, 195","NB/EB, NB/EB, SB/WB"
"2755","176154","BEST RD","SULLIVAN RD",33.62521,-84.458588,"89","SB/WB"
"2756","176156","SULLIVAN RD","SOUTHPORT RD",33.624775,-84.461639,"89","SB/WB"
"2757","176157","SULLIVAN RD","EMBARCADERO LN",33.624859,-84.460348,"89","SB/WB"
"2758","176160","ROOSEVELT HWY","WICKERSHAM DR",33.636682,-84.461879,"180, 189, 195","NB/EB, NB/EB, SB/WB"
"2759","176162","ROOSEVELT HWY","GLOBAL GATEWAY CONN",33.631824,-84.467961,"180, 189, 195","NB/EB, NB/EB, SB/WB"
"2760","176166","ROOSEVELT HWY","2511",33.629673,-84.470613,"180, 189, 195","NB/EB, NB/EB, SB/WB"
"2761","176169","ROOSEVELT HWY","GREENSPRING RD",33.626383,-84.474927,"180","NB/EB"
"2762","176174","ROOSEVELT HWY","JANICE DR",33.623896,-84.479754,"180","NB/EB"
"2763","176176","ROOSEVELT HWY","KENT RD",33.623719,-84.481216,"180","NB/EB"
"2764","176180","ROOSEVELT HWY","WHITE CITY RD",33.623458,-84.4842,"180","NB/EB"
"2765","176182","ROOSEVELT HWY","ROCK HILL RD",33.623167,-84.486947,"180","NB/EB"
"2766","176186","ROOSEVELT HWY","WASHINGTON RD",33.622708,-84.492272,"180","NB/EB"
"2767","176192","ROOSEVELT HWY","CAMPBELL DR",33.622183,-84.498728,"180, 181","NB/EB, NB/EB"
"2768","176194","ROOSEVELT HWY","BUFFINGTON RD",33.621731,-84.501629,"180","NB/EB"
"2769","176196","SULLIVAN RD","2411",33.624848,-84.469834,"89","SB/WB"
"2770","176198","SULLIVAN RD","2411",33.62452,-84.469816,"89","NB/EB"
"2771","176200","SCOFIELD RD","ROCHELLE WAY",33.61387,-84.463449,"189","SB/WB"
"2772","176214","WASHINGTON RD","HATHCOCK RD",33.627047,-84.491889,"181","NB/EB"
"2773","176216","ROOSEVELT HWY","2601",33.626628,-84.474857,"180","SB/WB"
"2774","176220","SULLIVAN RD","2511",33.624468,-84.471707,"89","NB/EB"
"2775","176222","ROOSEVELT HWY","2511",33.629782,-84.470852,"180, 189, 195","SB/WB, SB/WB, NB/EB"
"2776","176224","BEST RD","4601",33.630379,-84.45797,"89","NB/EB"
"2777","176226","BEST RD","4601",33.630048,-84.45811,"89","SB/WB"
"2778","176230","BUFFINGTON RD","NATURALLY FRESH BLVD",33.612303,-84.500219,"181","SB/WB"
"2779","176232","BUFFINGTON RD","NATURALLY FRESH BLVD",33.612439,-84.500125,"181","NB/EB"
"2780","176234","WASHINGTON RD","4626",33.630067,-84.491947,"181","NB/EB"
"2781","182006","ROOSEVELT HWY","MASON RD",33.600811,-84.544178,"180","SB/WB"
"2782","182010","ROOSEVELT HWY","HIGHPOINT RD",33.594247,-84.549617,"180","SB/WB"
"2783","182014","ROOSEVELT HWY","6157",33.587319,-84.548837,"180","SB/WB"
"2784","182016","ROOSEVELT HWY","TURNER DR",33.585573,-84.549028,"180","SB/WB"
"2785","182018","ROOSEVELT HWY","TURNER DR",33.585205,-84.549124,"180","SB/WB"
"2786","182020","ROOSEVELT HWY","BRYANT ST",33.580955,-84.552453,"180","SB/WB"
"2787","182025","CAMP DR","STONEWALL TELL RD",33.60012,-84.54931,"180","NB/EB"
"2788","182026","ROOSEVELT HWY","MASON RD",33.600551,-84.544448,"180","NB/EB"
"2789","182028","ROOSEVELT HWY","HIGHPOINT RD",33.594059,-84.549464,"180","NB/EB"
"2790","182029","STONEWALL TELL RD","ROOSEVELT HWY",33.598457,-84.548685,"180","NB/EB"
"2791","182030","ROOSEVELT HWY","VIRGINIA AVE",33.590389,-84.548677,"180","NB/EB"
"2792","182032","ROOSEVELT HWY","ALEXANDER AVE",33.588208,-84.54866,"180","NB/EB"
"2793","182036","ROOSEVELT HWY","TURNER DR",33.585058,-84.549037,"180","NB/EB"
"2794","182038","ROOSEVELT HWY","WATSON ST",33.581593,-84.551349,"180","NB/EB"
"2795","183002","ROYAL SOUTH PKY","3775",33.58784,-84.512909,"189","NB/EB"
"2796","183004","ROYAL SOUTH PKY","FELDWOOD RD",33.587851,-84.514756,"189","NB/EB"
"2797","183006","FELDWOOD RD","FLAT SHOALS RD",33.5869,-84.51607,"189","NB/EB"
"2798","183012","FLAT SHOALS RD","BUFFINGTON RD",33.583782,-84.510705,"189","NB/EB"
"2799","183014","FLAT SHOALS RD","FELDWOOD RD",33.586094,-84.515736,"181, 189","SB/WB, SB/WB"
"2800","183016","FLAT SHOALS RD","BUFFINGTON RD",33.583949,-84.510166,"189","SB/WB"
"2801","183018","ROOSEVELT HWY","YANKEE DR",33.609057,-84.527594,"180","SB/WB"
"2802","183020","ROOSEVELT HWY","MALLORY RD",33.607793,-84.530069,"180","SB/WB"
"2803","183022","ROOSEVELT HWY","COOK RD",33.606617,-84.532776,"180","SB/WB"
"2804","183024","ROOSEVELT HWY","HUNTER RD",33.603669,-84.538446,"180","SB/WB"
"2805","183026","ROOSEVELT HWY","MALLORY RD",33.607414,-84.53043,"180","NB/EB"
"2806","183028","ROOSEVELT HWY","COOK RD",33.606414,-84.532493,"180","NB/EB"
"2807","183030","ROOSEVELT HWY","HUNTER RD",33.603741,-84.538099,"180","NB/EB"
"2808","183032","ROOSEVELT HWY","4285",33.608613,-84.527734,"180","NB/EB"
"2809","183036","BUFFINGTON RD","FLAT SHOALS RD",33.584341,-84.510192,"181","SB/WB"
"2810","183038","BUFFINGTON RD","FLATSHOALS",33.5852,-84.509475,"181","NB/EB"
"2811","183950","SOUTH FULTON PARK & RIDE",NA,33.586794,-84.51233,"189, 189","NB/EB, SB/WB"
"2812","183970","BANK OF AMERICA PARKING LOT",NA,33.588848,-84.514669,"189","NB/EB"
"2813","184002","FLAT SHOALS RD","RED OAK RD",33.581921,-84.491707,"189","NB/EB"
