OID_,Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Field1,stop_id,Main_Stree,Cross_Stre,Stop_Lat,Stop_Lon,Routes_Fin,Direction_,NAME,NAME_1,CLASS,CNTY_FIPS,FID_1,PLACEFIPS,POPULATION,POP_CLASS,POP_SQMI,SQMI
1492,1,1493,1,1493,1493,129016,GRESHAM RD SE,ZANE GREY DR,33.705705999999999,-84.308762999999999,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1493,1,1494,1,1494,1494,129018,BOULDERVIEW DR SE,HORSESHOE DR SE,33.706761999999998,-84.309600000000003,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1494,1,1495,1,1495,1495,129022,VICKI LN SE,GRESHAM RD,33.711269999999999,-84.309809999999999,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1495,1,1496,1,1496,1496,129050,FLAT SHOALS RD,REXFORD DR,33.713869000000003,-84.304762999999994,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1496,1,1497,1,1497,1497,129060,FLAT SHOALS RD,FLAT SHOALS TER,33.713878000000001,-84.304905000000005,74,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1497,1,1498,1,1498,1498,129064,FLAT SHOALS RD,CLIFTON CHURCH RD SE,33.706598999999997,-84.299930000000003,74,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1498,1,1499,1,1499,1499,129066,CLIFTON SPRINGS RD,CLIFTON CHURCH,33.700851999999998,-84.300246999999999,34,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1499,1,1500,1,1500,1500,129094,CLIFTON CHURCH RD,GRESHAM RD,33.697513999999998,-84.302204000000003,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1500,1,1501,1,1501,1501,129096,GRESHAM RD SE,COTTONWOOD DR,33.698220999999997,-84.304974000000001,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1501,1,1502,1,1502,1502,129098,CORRAL DR SE,GRESHAM RD SE,33.698892999999998,-84.306223000000003,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1502,1,1503,1,1503,1503,129100,CORRAL DR SE,SOMBRERO WAY SE,33.697716000000000,-84.306931000000006,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1503,1,1504,1,1504,1504,129107,HORSESHOE DR SE,APACHE TRL SE,33.698929999999997,-84.309910000000002,34,NB/EB,DeKalb,Gresham Park,Census Designated Place,089,11810,1335240,8127,5,2892.199999999999818,2.810000000000000
1504,1,1505,1,1505,1505,129120,TILSON RD,CRANBROOKE DR,33.722281000000002,-84.294730999999999,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1505,1,1506,1,1506,1506,129122,TILSON RD,DAWN DR,33.721485000000001,-84.295643999999996,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1506,1,1507,1,1507,1507,129124,TILSON RD,WALLINGFORD DR,33.719534000000003,-84.298894000000004,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1507,1,1508,1,1508,1508,129126,TILSON RD,MARK TRL,33.719417999999997,-84.301783999999998,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1508,1,1509,1,1509,1509,129152,2ND AVE,TRAILWOOD RD,33.725963000000000,-84.307879000000000,34,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1509,1,1510,1,1510,1510,129164,TILSON RD,WALLINGFORD DR,33.719408999999999,-84.298494000000005,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1510,1,1511,1,1511,1511,129166,TILSON RD,DAWN DR,33.721035000000001,-84.295929000000001,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1511,1,1512,1,1512,1512,129168,TILSON RD,FAIR LN,33.722200000000001,-84.294697999999997,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1512,1,1513,1,1513,1513,129169,TILSON RD,TYLER WAY,33.723106999999999,-84.293899999999994,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1513,1,1514,1,1514,1514,129180,CANDLER RD,2365,33.721336000000001,-84.277244999999994,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1514,1,1515,0,1515,1515,129182,2ND AVE,LONGDALE DR,33.726070000000000,-84.307997999999998,34,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1515,1,1516,0,1516,1516,129186,2ND AVE,JOSEPH CT,33.723894999999999,-84.307976999999994,34,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1516,1,1517,1,1517,1517,129190,TILSON RD,STARLINE DR,33.726030999999999,-84.292435999999995,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1517,1,1518,1,1518,1518,129192,TILSON RD,BIXLER CIR,33.726246000000003,-84.292435999999995,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1518,1,1519,1,1519,1519,129198,TILSON RD,TILSON CIR,33.723748999999998,-84.293839000000006,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1519,1,1520,1,1520,1520,129202,TILSON RD,TILSON RIDGE LN,33.719166999999999,-84.301274000000006,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1520,1,1521,1,1521,1521,129204,TILSON RD,2095,33.719929000000000,-84.304827000000003,9,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1521,1,1522,1,1522,1522,129206,TILSON RD,2128,33.720001000000003,-84.304686000000004,9,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1522,1,1523,1,1523,1523,129212,2ND AVE,2319,33.721961999999998,-84.307822999999999,34,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1523,1,1524,1,1524,1524,129214,2ND AVE,EAST DR,33.723227999999999,-84.307770000000005,34,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1524,1,1525,1,1525,1525,129218,CANDLER RD,WHITES MILL RD,33.725605999999999,-84.279145999999997,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1525,1,1526,1,1526,1526,129220,CANDLER RD,ELLEN WAY,33.724263000000001,-84.278484000000006,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1526,1,1527,1,1527,1527,129222,CANDLER RD,TONEY DR,33.722562000000003,-84.277670000000001,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1527,1,1528,1,1528,1528,129226,CANDLER RD,TONEY DR,33.722400999999998,-84.277259999999998,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1528,1,1529,1,1529,1529,129228,CANDLER RD,ELLEN WAY,33.724352000000003,-84.278363999999996,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1529,1,1530,1,1530,1530,129230,CANDLER RD,OUSLEY CT,33.721240999999999,-84.276825000000002,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1530,1,1531,1,1531,1531,129236,CANDLER RD,WHITES MILL RD,33.725777000000001,-84.278931000000000,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1531,1,1532,1,1532,1532,129240,BULL RUN DR,BATTLE FORREST DR,33.702747000000002,-84.287796000000000,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1532,1,1533,1,1533,1533,129242,BATTLE FORREST DR,SHILOH DR,33.704815000000004,-84.289686000000003,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1533,1,1534,1,1534,1534,129244,BATTLE FORREST DR,FLAT SHOALS RD,33.705871999999999,-84.290064999999998,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1534,1,1535,1,1535,1535,129246,FLAT SHOALS RD,BATTLECREST DR,33.705689999999997,-84.292050000000003,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1535,1,1536,1,1536,1536,129250,FLAT SHOALS RD,NORMA CIR,33.706038999999997,-84.295280000000005,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1536,1,1537,1,1537,1537,129282,WHITES MILL RD,TERRATIM LN,33.706930000000000,-84.296257999999995,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1537,1,1538,1,1538,1538,129284,WHITES MILL RD,NORMA CIR,33.707932000000000,-84.295584000000005,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1538,1,1539,1,1539,1539,129286,WHITES MILL RD,MILLS BND,33.709327999999999,-84.294072999999997,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1539,1,1540,1,1540,1540,129292,WHITES MILL RD,TREGONEY DR,33.711581000000002,-84.291539000000000,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1540,1,1541,1,1541,1541,129293,BATTLE FORREST DR,MANASSAS LN,33.704473000000000,-84.289727999999997,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1541,1,1542,1,1542,1542,129294,WHITES MILL RD,HABITAT WAY,33.711333000000003,-84.291916999999998,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1542,1,1543,1,1543,1543,129296,WHITES MILL RD,FLAT SHOALS RD,33.706339000000000,-84.296453999999997,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1543,1,1544,1,1544,1544,129298,WHITES MILL RD,FLAT SHOALS RD,33.706170000000000,-84.296679999999995,74,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1544,1,1545,1,1545,1545,129952,FLAT SHOALS RD,BATTLECREST DR,33.705469999999998,-84.292000000000002,74,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1545,1,1546,0,1546,1546,129956,FLAT SHOALS RD,SHAWN WAYNE CT,33.720314000000002,-84.312047000000007,74,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1546,1,1547,0,1547,1547,129958,FLAT SHOALS RD,SHAWN WAYNE CT,33.720238999999999,-84.311453000000000,74,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1547,1,1548,0,1548,1548,129960,FLAT SHOALS RD,WOODCASTLE LN,33.721353999999998,-84.314573999999993,74,NB/EB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1548,1,1549,1,1549,1549,130002,KENNARD LN,GREEN FORREST DR,33.726035000000003,-84.259344999999996,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1549,1,1550,1,1550,1550,130004,GREEN FORREST DR,GAY DR,33.722749000000000,-84.258989000000000,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1550,1,1551,1,1551,1551,130032,GREEN FORREST DR,BELLGREEN WAY,33.723742999999999,-84.259303000000003,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1551,1,1552,1,1552,1552,130034,GREEN FORREST DR,2313,33.721980000000002,-84.259293999999997,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1552,1,1553,1,1553,1553,130036,GREEN FORREST DR,GLENDALE DR,33.721606000000001,-84.263368999999997,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1553,1,1554,1,1554,1554,130038,GREEN FORREST DR,GAY DR,33.721718000000003,-84.262034000000000,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1554,1,1555,1,1555,1555,130040,GLENDALE DR,2246,33.723419999999997,-84.263189999999994,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1555,1,1556,1,1556,1556,130042,GLENDALE DR,GLENDALE CT,33.725043999999997,-84.263508000000002,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1556,1,1557,1,1557,1557,130044,GLENDALE DR,2158,33.726640000000003,-84.263171000000000,24,SB/WB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1557,1,1558,1,1558,1558,130050,RAINBOW WAY,CANDLER RD,33.711370000000002,-84.271179000000004,"9, 9","SB/WB, NB/EB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1558,1,1559,1,1559,1559,130052,CANDLER RD,WINSTON MANOR DR,33.716751000000002,-84.274522000000005,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1559,1,1560,1,1560,1560,130054,CANDLER RD,EASTWYCK RD,33.715623000000001,-84.273707999999999,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1560,1,1561,1,1561,1561,130058,CANDLER RD,RAINBOW DR,33.709606000000001,-84.271962000000002,"15, 74","SB/WB, SB/WB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1561,1,1562,1,1562,1562,130062,CANDLER RD,S RAINBOW DR,33.706670000000003,-84.271996999999999,"15, 74","SB/WB, SB/WB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1562,1,1563,1,1563,1563,130064,CANDLER RD,FLAT SHOALS RD,33.705120999999998,-84.271422000000001,"15, 74","SB/WB, SB/WB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1563,1,1564,1,1564,1564,130070,CANDLER RD,VALLEY RIDGE DR,33.719625000000001,-84.276366999999993,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1564,1,1565,1,1565,1565,130072,CANDLER RD,KELLY LAKE RD,33.718730000000001,-84.275769999999994,"9, 15","NB/EB, SB/WB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1565,1,1566,1,1566,1566,130076,CANDLER RD,WARREN RD,33.704745000000003,-84.271182999999994,15,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1566,1,1567,1,1567,1567,130080,FLAT SHOALS RD,FAIRLAKE DR,33.702426000000003,-84.269424999999998,15,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1567,1,1568,1,1568,1568,130084,PANTHERSVILLE RD,2929,33.700232999999997,-84.270437000000001,15,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1568,1,1569,1,1569,1569,130086,CANDLER RD,S RAINBOW DR,33.706798999999997,-84.271773999999994,"15, 74","NB/EB, NB/EB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1569,1,1570,1,1570,1570,130088,CANDLER RD,RAINBOW DR,33.709668999999998,-84.271854000000005,"15, 74","NB/EB, NB/EB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1570,1,1571,1,1571,1571,130090,CANDLER RD,RAINBOW WAY,33.711379000000001,-84.271580999999998,"15, 74, 186","NB/EB, NB/EB, SB/WB",DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1571,1,1572,1,1572,1572,130092,CANDLER RD,EASTWYCK RD,33.715260000000001,-84.273193000000006,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1572,1,1573,1,1573,1573,130094,CANDLER RD,WINSTON MANOR DR,33.716380999999998,-84.273955999999998,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1573,1,1574,1,1574,1574,130096,CANDLER RD,MISTY WATERS DR,33.718142999999998,-84.275124000000005,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1574,1,1575,1,1575,1575,130098,CANDLER RD,VALLEY RIDGE DR,33.719785999999999,-84.276302000000001,"9, 15","SB/WB, NB/EB",DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1575,1,1576,1,1576,1576,130100,PANTHERSVILLE RD,FLAT SHOALS RD,33.701649000000003,-84.269608000000005,15,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1576,1,1577,1,1577,1577,130102,PANTHERSVILLE RD,2929,33.700752000000001,-84.270363000000003,15,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1577,1,1578,0,1578,1578,130104,RAINBOW DR,KINGS PARK CIR,33.709294999999997,-84.244114999999994,186,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1578,1,1579,0,1579,1579,130106,RAINBOW DR,KNOLLVIEW DR,33.709449999999997,-84.245379999999997,186,SB/WB,DeKalb, , ,089,0, ,0,0,0.000000000000000,0.000000000000000
1579,1,1580,1,1580,1580,130108,RAINBOW DR,STARDUST TRL,33.710003999999998,-84.247613000000001,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1580,1,1581,1,1581,1581,130112,RAINBOW DR,COLUMBIA DR,33.711852000000000,-84.252630999999994,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1581,1,1582,1,1582,1582,130114,RAINBOW DR,DA VINCI BLVD,33.711880999999998,-84.256304000000000,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1582,1,1583,1,1583,1583,130116,RAINBOW DR,3181,33.711005000000000,-84.259389999999996,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1583,1,1584,1,1584,1584,130117,RAINBOW DR,RAINBOW CIR,33.709771000000003,-84.261662999999999,186,NB/EB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1584,1,1585,1,1585,1585,130118,RAINBOW DR,DASH LEWIS DR,33.709747000000000,-84.266975000000002,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1585,1,1586,1,1586,1586,130120,RAINBOW DR,2958,33.709783999999999,-84.269212999999993,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1586,1,1587,1,1587,1587,130122,RAINBOW DR,CANDLER RD,33.709829999999997,-84.271528000000004,186,SB/WB,DeKalb,Panthersville,Census Designated Place,089,11831,1359080,9647,5,2614.400000000000091,3.690000000000000
1587,1,1588,1,1588,1588,130124,COLUMBIA DR,OREGON TRL,33.725822000000001,-84.251152000000005,114,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
1588,1,1589,1,1589,1589,130126,COLUMBIA DR,WOODS DR,33.723534000000001,-84.251343000000006,114,NB/EB,DeKalb,Candler-McAfee,Census Designated Place,089,11774,1312834,23377,6,3349.099999999999909,6.980000000000000
